Tech,Normalized cumulative production,Normalized unit cost
Beer_(Japan),3.035483870967742,0.7892464678178964
Beer_(Japan),3.629032258064516,0.7957875457875457
Beer_(Japan),4.291397849462365,0.7713239141810571
Beer_(Japan),5.09247311827957,0.7290685504971219
Beer_(Japan),6.080645161290323,0.6798796441653585
Beer_(Japan),7.406451612903226,0.6594714809000523
Beer_(Japan),9.001075268817205,0.6297749869178441
Beer_(Japan),10.81505376344086,0.6013867085295657
Beer_(Japan),12.958064516129033,0.6130298273155416
Beer_(Japan),15.101075268817205,0.5855572998430141
Beer_(Japan),17.383870967741935,0.5629251700680272
Beer_(Japan),19.976344086021506,0.564756671899529
Free_Standing_Gas_Range,1.0,1.0
Free_Standing_Gas_Range,1.0691642651296829,1.0240137221269299
Free_Standing_Gas_Range,1.1556195965417866,0.9837049742710121
Free_Standing_Gas_Range,1.2161383285302594,1.0051457975986278
Free_Standing_Gas_Range,1.302593659942363,1.0102915951972555
Free_Standing_Gas_Range,1.365994236311239,0.9648370497427101
Free_Standing_Gas_Range,1.4293948126801153,0.9931389365351629
Free_Standing_Gas_Range,1.4841498559077808,0.9013722126929674
Free_Standing_Gas_Range,1.5446685878962536,0.9090909090909092
Free_Standing_Gas_Range,1.610951008645533,0.8679245283018868
Free_Standing_Gas_Range,1.668587896253602,0.8456260720411664
Free_Standing_Gas_Range,1.7204610951008645,0.8267581475128646
Free_Standing_Gas_Range,1.769452449567723,0.8319039451114923
Free_Standing_Gas_Range,1.8155619596541785,0.7924528301886793
Free_Standing_Gas_Range,1.8587896253602303,0.7821612349914238
Free_Standing_Gas_Range,1.899135446685879,0.7770154373927959
Free_Standing_Gas_Range,1.9481268011527375,0.7993138936535163
Free_Standing_Gas_Range,1.9971181556195963,0.7384219554030874
Free_Standing_Gas_Range,2.037463976945245,0.725557461406518
Free_Standing_Gas_Range,2.0835734870317,0.7221269296740995
Free_Standing_Gas_Range,2.1268011527377517,0.7126929674099485
